# Created by WEAP: 5/10/2021 8:13:54 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MPI-ESM-LR_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_NW_Fraser (47,375 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (17,895 ha),  3000 - 4000 m (29,481 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, -10.02, -11.54, 81.06, 110.2
2006, 2, -8.081, -9.718, 82.9, 107.8
2006, 3, -2.169, -3.815, 17.71, 25.92
2006, 4, 1.881, -0.422, 89.15, 124.1
2006, 5, 5.043, 2.673, 101.6, 135.4
2006, 6, 10.75, 8.534, 29.61, 41.87
2006, 7, 14.39, 12.19, 68, 86.69
2006, 8, 12.6, 10.5, 32.24, 46.43
2006, 9, 8.984, 7.029, 20.21, 28.42
2006, 10, 5.082, 3.265, 7.659, 8.908
2006, 11, -0.3965, -1.932, 36.75, 51.05
2006, 12, -10.7, -12.03, 34.23, 45.57
2007, 1, -6.983, -7.976, 48.02, 57.72
2007, 2, -4.942, -6.529, 50.37, 65.46
2007, 3, -5.132, -7.158, 48.99, 60.96
2007, 4, 1.678, -0.08493, 29.99, 31.71
2007, 5, 8.165, 6.111, 43.24, 62.15
2007, 6, 13.89, 11.84, 11.14, 16.59
2007, 7, 14.43, 12.21, 87.79, 108.1
2007, 8, 12.11, 9.848, 107.1, 139.3
2007, 9, 7.701, 5.793, 86.19, 107.7
2007, 10, 1.732, -0.2495, 14.78, 19.34
2007, 11, -0.5483, -2.234, 33.71, 41.95
2007, 12, -8.768, -10.02, 65.78, 79.09
2008, 1, -8.073, -9.459, 59.31, 75.63
2008, 2, -5.316, -7.177, 50.87, 70.25
2008, 3, -5.544, -7.713, 97.57, 137.8
2008, 4, 1.099, -0.8871, 73.25, 97.5
2008, 5, 8.685, 6.504, 32.56, 46.97
2008, 6, 12.11, 10.08, 11.28, 14.11
2008, 7, 15.73, 13.71, 26.3, 31.18
2008, 8, 14.13, 12.25, 53.03, 66.42
2008, 9, 12.37, 10.53, 21.38, 27.65
2008, 10, 2.021, 0.1229, 32.56, 41.8
2008, 11, -4.087, -5.701, 38.88, 58.4
2008, 12, -9.094, -10.56, 43.14, 55.72
2009, 1, -8.36, -9.581, 67.77, 92.46
2009, 2, -7.326, -8.809, 50.31, 70.44
2009, 3, -5.055, -6.934, 83.75, 123.6
2009, 4, 0.2376, -1.875, 105.7, 142.2
2009, 5, 8.082, 5.714, 84.71, 108.3
2009, 6, 11.18, 9.042, 55.8, 73.53
2009, 7, 15.04, 12.95, 49.58, 65.88
2009, 8, 13, 10.86, 37.89, 53.38
2009, 9, 8.674, 6.787, 90.3, 120.3
2009, 10, 4.681, 2.48, 56.77, 77.03
2009, 11, -5.355, -7.012, 86.18, 107.6
2009, 12, -8.931, -10.35, 89.01, 102.9
2010, 1, -6.004, -7.065, 43.04, 58.87
2010, 2, -9.593, -11.16, 27.63, 42.55
2010, 3, -5.227, -6.93, 29.19, 43.43
2010, 4, 1.57, -0.5179, 62.06, 76.81
2010, 5, 7.448, 5.108, 45.57, 62.49
2010, 6, 11.2, 8.906, 28.3, 40.26
2010, 7, 15.17, 13, 54.48, 66.22
2010, 8, 14.41, 12.35, 45.59, 61.34
2010, 9, 11.28, 9.36, 38.52, 52.11
2010, 10, 3.144, 0.9945, 88.17, 106.9
2010, 11, -6.97, -8.872, 56.59, 76.1
2010, 12, -10.38, -12.03, 60.7, 76.91
2011, 1, -10.14, -11.55, 55.85, 71.55
2011, 2, -9.708, -11.26, 28.98, 36.18
2011, 3, -3.138, -5.075, 53.56, 64.21
2011, 4, 1.393, -0.6213, 91.1, 120.5
2011, 5, 5.733, 3.459, 46.62, 82.68
2011, 6, 10.91, 8.552, 41.38, 52.46
2011, 7, 13.83, 11.52, 58.42, 73.06
2011, 8, 12.94, 10.84, 18.11, 27.59
2011, 9, 9.485, 7.789, 29.37, 42.91
2011, 10, 6.07, 4.368, 51.61, 57.73
2011, 11, -0.1339, -1.779, 18.23, 22.34
2011, 12, -4.28, -5.725, 26.83, 35.17
2012, 1, -9.343, -10.53, 83.34, 101.9
2012, 2, -10.84, -12.82, 79.05, 101.4
2012, 3, -0.7915, -2.511, 71.44, 90.59
2012, 4, -1.316, -3.626, 64.09, 89.38
2012, 5, 8.537, 6.18, 57.83, 75.56
2012, 6, 12.46, 10.22, 45.14, 61.58
2012, 7, 14.27, 11.98, 75.07, 95.9
2012, 8, 13.2, 11.11, 79.34, 111.3
2012, 9, 10.86, 9.044, 21.41, 26.61
2012, 10, 7.63, 5.7, 19.33, 27.67
2012, 11, -6.52, -8.097, 27.42, 37.56
2012, 12, -10.95, -12.5, 33.53, 45.8
2013, 1, -11.78, -12.88, 64.17, 85.53
2013, 2, -10.99, -12.97, 51.32, 71.28
2013, 3, -3.283, -5.207, 69.56, 96.01
2013, 4, 1.998, -0.09988, 63.76, 79.77
2013, 5, 8.362, 6.137, 36.01, 50.33
2013, 6, 12.15, 9.771, 68.45, 88.22
2013, 7, 15.1, 12.97, 124, 179.9
2013, 8, 14.8, 12.62, 37.03, 49.94
2013, 9, 10.26, 8.297, 68.16, 87.57
2013, 10, 2.431, 0.3285, 15.44, 19.35
2013, 11, -3.417, -5.104, 26.3, 34.63
2013, 12, -14.5, -15.59, 44.52, 61.68
2014, 1, -5.189, -6.356, 27.12, 36.51
2014, 2, -5.842, -7.664, 58.67, 86.44
2014, 3, -1.56, -3.506, 45.63, 68.73
2014, 4, 2.711, 0.6148, 87.26, 112.4
2014, 5, 7.945, 5.747, 47.93, 66.08
2014, 6, 13.05, 10.94, 36.7, 47.38
2014, 7, 15.2, 13.1, 32.04, 38.49
2014, 8, 16.36, 14.24, 80.29, 103.6
2014, 9, 9.653, 7.517, 61.39, 80.15
2014, 10, 4.384, 2.414, 16.34, 22.01
2014, 11, -5.729, -7.337, 29.44, 42.99
2014, 12, -6.264, -7.632, 17.74, 25.17
2015, 1, -5.347, -6.642, 47.25, 67.05
2015, 2, -6.92, -8.579, 32.56, 44.47
2015, 3, -2.771, -4.748, 78.18, 100.9
2015, 4, 1.017, -0.9657, 106.2, 145.7
2015, 5, 6.212, 3.92, 76.82, 102
2015, 6, 11.54, 9.292, 19.57, 29.94
2015, 7, 16.43, 14.37, 34.78, 44.08
2015, 8, 14.44, 12.3, 89.08, 105.3
2015, 9, 9.313, 7.285, 26.69, 37.02
2015, 10, 4.767, 2.791, 24.33, 32.21
2015, 11, -2.885, -4.689, 81.57, 100.9
2015, 12, -11.21, -12.59, 52.52, 69.79
2016, 1, -8.689, -9.885, 75.69, 98.94
2016, 2, -7.386, -9.317, 68.64, 99.96
2016, 3, -2.823, -4.62, 49.98, 67.32
2016, 4, 1.251, -0.8171, 56.74, 77.6
2016, 5, 5.538, 3.166, 66.89, 91.21
2016, 6, 10.19, 7.897, 33.26, 45.07
2016, 7, 16.74, 14.58, 51.63, 66.19
2016, 8, 14.3, 12.32, 37.01, 49.55
2016, 9, 11.14, 9.085, 23.56, 29.65
2016, 10, 3.874, 2.223, 30.38, 38.83
2016, 11, -7.316, -9.036, 73.31, 92.74
2016, 12, -8.703, -10.1, 73, 96.1
2017, 1, -8.306, -9.659, 41.38, 52.67
2017, 2, -5.745, -7.483, 33.45, 47.52
2017, 3, -5.383, -7.311, 46.33, 62.09
2017, 4, 1.014, -0.9385, 37.95, 53.77
2017, 5, 9.699, 7.586, 23.14, 30.59
2017, 6, 13.53, 11.45, 37.32, 51.59
2017, 7, 17.1, 15.11, 61.59, 83.61
2017, 8, 12.8, 10.71, 60.84, 75.83
2017, 9, 10.23, 8.359, 23.12, 27.98
2017, 10, 3.532, 1.536, 18.32, 21.61
2017, 11, -1.711, -3.258, 21.93, 27.18
2017, 12, -6.366, -7.832, 19.45, 27.34
2018, 1, -6.301, -7.4, 54.78, 75.64
2018, 2, -9.014, -10.81, 45.7, 65.95
2018, 3, -4.239, -6.055, 57.88, 75.57
2018, 4, 1.395, -0.9548, 53.11, 72.88
2018, 5, 8.572, 6.291, 50.35, 71.8
2018, 6, 14.13, 12.11, 13.42, 18.51
2018, 7, 16.92, 14.9, 48.1, 61.9
2018, 8, 14.98, 12.84, 85.5, 101.3
2018, 9, 11.06, 9.113, 27.36, 30.47
2018, 10, 3.512, 1.492, 6.089, 6.059
