# Created by WEAP: 1/4/2021 11:52:51 AM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CanESM2.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Pit River (273,146 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (160,042 ha),  1000 - 2000 m (103,687 ha),  2000 - 3000 m (8,514 ha),  3000 - 4000 m (888 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 5.597, 1.236, -4.625, -11.5, -11.5, 251.8, 220.5, 182.2, 227.3, 227.3
1950, 2, 8.062, 3.742, -2.097, -8.969, -8.969, 98.71, 87.75, 69.12, 82.79, 82.79
1950, 3, 9.074, 4.672, -0.9852, -7.875, -7.875, 128.6, 113.9, 96.2, 125.5, 125.5
1950, 4, 12.98, 8.953, 3.386, -3.527, -3.527, 56.48, 47.46, 49.21, 71.46, 71.46
1950, 5, 16.71, 12.12, 6.185, -0.83, -0.83, 2.275, 1.327, 1.03, 1.412, 1.412
1950, 6, 19.72, 15.29, 9.512, 2.575, 2.575, 9.059, 5.62, 5.557, 7.782, 7.782
1950, 7, 24.92, 20.56, 14.85, 7.861, 7.861, 3.154, 2.609, 5.079, 10.55, 10.55
1950, 8, 26.2, 21.68, 15.96, 9.055, 9.055, 11.72, 10.39, 15.2, 25.69, 25.69
1950, 9, 19.84, 15.42, 9.71, 2.828, 2.828, 6.161, 5.669, 6.648, 10.9, 10.9
1950, 10, 16.78, 12.03, 6.176, -0.6516, -0.6516, 28.76, 27.62, 25.89, 34.43, 34.43
1950, 11, 7.725, 3.02, -3.04, -9.925, -9.925, 84.43, 71.63, 49.39, 62.25, 62.25
1950, 12, 6.675, 2.868, -2.891, -9.732, -9.732, 532.9, 515, 474.1, 587.2, 587.2
1951, 1, 5.311, 1.291, -4.582, -11.51, -11.51, 712, 626.7, 474.6, 569.6, 569.6
1951, 2, 8.639, 4.533, -1.201, -8.018, -8.018, 286.6, 266.4, 231.8, 299.2, 299.2
