# Created by WEAP: 1/4/2021 11:53:12 AM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CanESM2.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: AZ_APS_SW_Lwr Colorado (2,030,759 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (2,023,934 ha),  1000 - 2000 m (6,825 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

1950, 1, 13.41, 9.889, 6.711, 9.353
1950, 2, 16.72, 13.36, 1.5, 3.88
1950, 3, 19.59, 16.13, 0.04241, 0.01109
1950, 4, 22.8, 19.34, 9.068, 25.46
1950, 5, 28.36, 25.55, 0.001676, 0.003767
1950, 6, 31.32, 28.37, 0.03812, 0.03358
1950, 7, 34.08, 31.16, 2.118, 3.286
1950, 8, 34.91, 31.72, 40.96, 86
1950, 9, 33.16, 29.48, 2.384, 20.52
1950, 10, 24.35, 21.01, 1.63, 4.147
1950, 11, 16.06, 12.62, 1.718, 6.13
1950, 12, 14.49, 11.01, 11.57, 13.93
1951, 1, 15.37, 11.98, 8.197, 15.5
1951, 2, 15.48, 11.52, 17.39, 37.45
1951, 3, 18.56, 14.95, 13.3, 43.88
1951, 4, 20.13, 16.41, 1.829, 5.875
1951, 5, 26.09, 22.95, 1.777, 6.315
1951, 6, 33.11, 30.44, 1.656, 1.544
1951, 7, 34.47, 31.8, 8.594, 32.52
1951, 8, 36.19, 33.31, 23.59, 43.48
1951, 9, 32.72, 29.46, 4.58, 15.9
1951, 10, 24.18, 20.5, 5.094, 9.988
1951, 11, 15.8, 12.43, 2.458, 3.378
1951, 12, 11.61, 8.017, 0.7151, 1.476
1952, 1, 11.91, 8.198, 24.03, 39.01
1952, 2, 14.8, 11.32, 1.905, 1.757
1952, 3, 18.27, 14.93, 11.08, 25.63
1952, 4, 22.85, 19.59, 0.8577, 2.521
1952, 5, 26.59, 23.64, 0.01774, 0.0107
1952, 6, 32.16, 29.57, 0.03261, 0.05742
1952, 7, 34.25, 31.56, 2.507, 14.17
1952, 8, 32.8, 29.7, 6.951, 20.17
1952, 9, 30.01, 26.8, 0.8162, 6.015
1952, 10, 26.04, 22.93, 0.01194, 0.1288
1952, 11, 17.2, 13.71, 17.73, 34.01
1952, 12, 13.57, 10.22, 2.35, 5.007
1953, 1, 12.41, 8.747, 17.55, 31.52
