# Created by WEAP: 1/4/2021 11:54:35 AM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CanESM2.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: AZ_SE_Gila Headwaters (3,365,936 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (232,630 ha),  1000 - 2000 m (2,177,707 ha),  2000 - 3000 m (951,412 ha),  3000 - 4000 m (4,188 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

1950, 1, 8.693, 5.918, 0.4064, -2.573, 38.29, 44.78, 46.5, 108.3
1950, 2, 11.6, 8.442, 2.486, -0.1729, 5.862, 6.868, 8.971, 23.76
1950, 3, 14.66, 11.54, 5.503, 2.886, 4.884, 6.063, 7.65, 12.95
1950, 4, 18.79, 14.92, 8.393, 5.551, 9.107, 14.97, 23.28, 42.1
1950, 5, 25.55, 21.93, 15.15, 12.5, 1.455, 3.359, 11.58, 22.44
1950, 6, 28.63, 25, 18.16, 15.45, 0.009951, 0.7305, 3.815, 2.644
1950, 7, 29.75, 25.94, 19.41, 16.66, 72.99, 80.81, 88.16, 159.6
1950, 8, 28.88, 25.01, 18.39, 15.67, 87.74, 99.1, 113.5, 137.4
1950, 9, 27.65, 23.44, 16.38, 13.71, 42.39, 44.88, 53.57, 82.5
1950, 10, 19.81, 16.4, 10.35, 7.568, 43.04, 63.43, 85.28, 118.7
1950, 11, 11.26, 8.185, 2.891, -0.1651, 7.252, 7.058, 7.843, 11.34
