# Created by WEAP: 1/4/2021 11:52:55 AM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CanESM2.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Clear (52,092 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (32,289 ha),  1000 - 2000 m (19,803 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

1950, 1, 5.193, 2.836, 162, 207.1
1950, 2, 7.368, 5.141, 68.04, 82.96
1950, 3, 9.104, 6.781, 90.32, 112.3
1950, 4, 12.9, 10.67, 42.74, 46.26
1950, 5, 16.55, 14.21, 0.212, 0.5848
1950, 6, 19.83, 17.42, 8.193, 12.67
1950, 7, 25.15, 22.81, 0.5318, 1.546
1950, 8, 26.4, 23.89, 13.63, 14.23
1950, 9, 19.88, 17.49, 5.904, 7.193
1950, 10, 16.64, 14.29, 18.1, 19.49
1950, 11, 7.487, 5.208, 72.04, 81
1950, 12, 6.001, 3.758, 391.1, 463.9
1951, 1, 4.786, 2.61, 522.7, 595.9
1951, 2, 8.221, 6.008, 197.7, 225.8
1951, 3, 8.836, 6.683, 174.3, 215.6
1951, 4, 8.146, 5.959, 178.7, 182.9
1951, 5, 16.81, 14.56, 119.3, 119.4
1951, 6, 22.11, 19.77, 20.49, 26.27
1951, 7, 24.43, 21.94, 1.259, 1.325
1951, 8, 24.11, 21.61, 0.5701, 0.3607
1951, 9, 20.37, 18.01, 1.741, 2.098
1951, 10, 15.39, 13.06, 152.2, 197.7
1951, 11, 7.233, 4.965, 77.87, 88.5
1951, 12, 3.876, 1.579, 45.96, 55.14
1952, 1, 3.911, 1.661, 201.9, 238.5
1952, 2, 6.787, 4.493, 82.93, 87.02
1952, 3, 7.941, 5.755, 396.2, 476.1
1952, 4, 12.42, 10.14, 261.7, 308.3
1952, 5, 16.34, 13.99, 20.49, 22.41
1952, 6, 19.29, 16.83, 3.171, 6.073
1952, 7, 25.98, 23.51, 0.01799, 0.006914
1952, 8, 22.52, 20.09, 5.407, 7.936
1952, 9, 18.98, 16.65, 0.6973, 0.8702
1952, 10, 18.33, 15.89, 23.94, 30.47
1952, 11, 9.192, 6.916, 281.3, 318.2
1952, 12, 5.968, 3.726, 376.7, 439.6
1953, 1, 3.917, 1.616, 126, 144.7
1953, 2, 4.39, 2.273, 217.5, 255.8
1953, 3, 10.67, 8.343, 156.6, 189.5
1953, 4, 9.368, 7.221, 217.2, 231.4
1953, 5, 18.67, 16.33, 2.8, 3.7
1953, 6, 18.57, 16.27, 49.85, 52.58
1953, 7, 27.34, 24.97, 29.32, 31.28
1953, 8, 24.39, 21.98, 0.0242, 0.09843
1953, 9, 21.02, 18.72, 0, 0
