# Created by WEAP: 1/4/2021 11:53:48 AM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CanESM2.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_ID_AVA_Upper Spokane (979,800 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (349,277 ha),  1000 - 2000 m (629,498 ha),  2000 - 3000 m (1,025 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

1950, 1, -3.832, -6.462, -9.844, 107.9, 160, 267.8
1950, 2, 0.001592, -2.474, -5.145, 67.12, 97.71, 137.3
1950, 3, 2.86, 0.2051, -2.475, 55.89, 82.71, 109.8
1950, 4, 7.845, 5.169, 2.612, 42, 59.07, 85.06
1950, 5, 8.347, 5.587, 2.97, 72.55, 84.12, 81.07
1950, 6, 16.47, 13.97, 11.71, 25.39, 32.26, 36.98
1950, 7, 18.35, 15.58, 13.17, 17.24, 20.59, 13.6
1950, 8, 21.7, 18.78, 15.66, 14.76, 17.83, 28.55
1950, 9, 16.74, 14.08, 11.56, 16.83, 20.63, 21.88
1950, 10, 9.182, 6.428, 3.666, 47.66, 57.48, 50.81
1950, 11, -0.1917, -2.752, -6.301, 98.99, 138.5, 128.4
1950, 12, -1.642, -4.458, -8.59, 143.8, 201.3, 332
1951, 1, -0.8861, -3.406, -6.829, 149.2, 242, 441.8
1951, 2, 0.7277, -2.018, -5.054, 82.11, 128.6, 199.8
1951, 3, 5.285, 2.85, 0.7727, 52.37, 68.83, 79.38
1951, 4, 6.056, 3.679, 1.535, 85.61, 111.3, 141.6
1951, 5, 16.53, 13.85, 10.99, 64.33, 82.61, 113.3
1951, 6, 18.67, 16.29, 13.65, 50.63, 58.09, 62.92
1951, 7, 20.86, 18.19, 15.88, 15.5, 21.81, 31.32
1951, 8, 21.01, 18.2, 15.4, 5.002, 9.424, 22.36
1951, 9, 13.31, 10.67, 8.246, 28.06, 40.77, 67.65
1951, 10, 8.469, 5.9, 3.159, 20.06, 27.78, 39.8
1951, 11, -0.2392, -2.603, -5.751, 145.3, 191.8, 239.9
1951, 12, -3.238, -5.862, -9.412, 129.1, 187.8, 244.7
1952, 1, -4.128, -6.773, -11.02, 51.45, 75.07, 124.2
1952, 2, -0.1908, -2.783, -5.875, 65.75, 92.48, 126.6
1952, 3, 5.241, 2.496, -0.268, 44.08, 54.6, 84.05
1952, 4, 10.7, 8.185, 5.271, 56.77, 72.57, 80.45
1952, 5, 13.37, 10.93, 8.238, 63.04, 78.27, 124.6
1952, 6, 15.4, 13, 10.56, 84.05, 113.4, 134.2
1952, 7, 18.02, 15.27, 12.54, 26.06, 36.05, 59.31
1952, 8, 17.81, 15.65, 13.68, 14.64, 17.21, 10.26
1952, 9, 9.752, 7.055, 4.054, 63.19, 82.75, 70.02
1952, 10, 8.327, 5.668, 2.555, 15.21, 21.57, 20.45
1952, 11, 3.879, 1.12, -2.473, 63.03, 90.46, 141.1
1952, 12, -1.334, -4.083, -8.153, 157.8, 227, 350.6
1953, 1, -1.379, -3.911, -7.526, 163.3, 249.3, 490.8
1953, 2, -1.918, -4.572, -7.999, 101.6, 160.9, 272.7
1953, 3, 2.42, -0.4129, -2.891, 101.2, 147.4, 199.3
1953, 4, 6.659, 4.137, 1.476, 40.54, 57.65, 99.3
1953, 5, 12.47, 9.882, 7.121, 30.58, 41.77, 38.9
1953, 6, 15.97, 13.28, 10.7, 92.64, 117.8, 107.7
1953, 7, 23.52, 20.78, 18.03, 9.861, 12.91, 16.44
1953, 8, 18.63, 15.87, 13.44, 11.08, 13.94, 12.51
1953, 9, 13.01, 10.25, 7.268, 46.92, 62.79, 80.71
1953, 10, 10.17, 7.539, 5.058, 113.7, 140.8, 158.7
1953, 11, 1.393, -1.346, -4.606, 234.8, 321.2, 475.6
1953, 12, -0.2285, -2.882, -6.437, 143.9, 192.4, 245.5
1954, 1, -0.4186, -2.932, -6.059, 131.5, 187.9, 293
1954, 2, -1.847, -4.413, -7.558, 140.2, 196.4, 297.9
