# Created by WEAP: 1/4/2021 11:53:13 AM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CanESM2.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_N_CEN_Interior Coulee (1,197,238 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,197,238 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 0 to 1000 m

1950, 1, -2.847, 16.29
1950, 2, 0.9803, 16.99
1950, 3, 6.038, 14.62
1950, 4, 11.33, 15.15
1950, 5, 11.55, 36.49
1950, 6, 18.74, 12.17
1950, 7, 21.62, 5.569
1950, 8, 24.97, 2.181
1950, 9, 19.28, 2.319
1950, 10, 11.74, 10.49
1950, 11, 2.05, 27.03
1950, 12, 0.4672, 47.71
1951, 1, 0.2033, 47.93
1951, 2, 2.877, 18.12
1951, 3, 8.267, 33.29
1951, 4, 8.815, 22.59
1951, 5, 19.82, 27.55
1951, 6, 22.23, 12
1951, 7, 23.97, 6.063
1951, 8, 23.53, 0.7255
1951, 9, 16.54, 15.33
1951, 10, 11.26, 7.476
1951, 11, 1.001, 36.41
1951, 12, -2.718, 24.82
1952, 1, -3.443, 12.24
1952, 2, 2.344, 12.5
1952, 3, 8.664, 23.64
1952, 4, 13.56, 14.02
1952, 5, 15.97, 18.16
1952, 6, 18.53, 22.96
1952, 7, 21.44, 3.202
1952, 8, 19.11, 11.55
1952, 9, 13.39, 15.85
1952, 10, 11.33, 1.254
1952, 11, 5.848, 18.86
1952, 12, 0.1414, 57.48
1953, 1, -0.6727, 40.08
1953, 2, 0.1031, 26.31
1953, 3, 5.672, 19.77
1953, 4, 9.775, 9.015
1953, 5, 16.05, 5.6
1953, 6, 19.41, 20.27
1953, 7, 26.21, 4.782
1953, 8, 21.05, 2.175
1953, 9, 16.7, 13.54
1953, 10, 12.71, 34.74
1953, 11, 2.688, 84.83
1953, 12, 0.01788, 51.72
1954, 1, 0.2918, 54.63
1954, 2, -1.118, 31.14
1954, 3, 4.439, 30.91
1954, 4, 9.259, 5.745
1954, 5, 15.27, 4.229
1954, 6, 17.48, 26.42
1954, 7, 23.33, 0.2871
1954, 8, 20.48, 50.09
