# Created by WEAP: 1/4/2021 11:53:57 AM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CanESM2.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_E_West Lost (91,132 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (88,768 ha),  2000 - 3000 m (2,365 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

1950, 1, -0.1681, -2.995, 55.86, 203.5
1950, 2, 2.381, -0.9566, 27.5, 74.2
1950, 3, 4.06, 0.7292, 33.01, 89.82
1950, 4, 8.496, 5.113, 18.05, 40.46
1950, 5, 10.53, 7.19, 3.748, 7.502
1950, 6, 14.72, 11.44, 2.807, 2.76
1950, 7, 20.08, 16.91, 4.095, 3.195
1950, 8, 21.32, 18.27, 16.86, 14.47
1950, 9, 15.72, 12.47, 1.372, 3.152
1950, 10, 11.25, 8.211, 11.56, 20.83
1950, 11, 0.9127, -2.268, 14.41, 31.21
1950, 12, 1.572, -1.384, 171.2, 384.3
1951, 1, 0.05039, -2.599, 96.6, 364.6
1951, 2, 3.123, 0.1282, 65.14, 193.7
1951, 3, 5.154, 1.833, 39.89, 121.4
1951, 4, 3.582, 0.06071, 35.54, 91.8
1951, 5, 13.54, 9.887, 58.21, 97.11
1951, 6, 17.15, 13.59, 26.01, 31.32
1951, 7, 20.18, 16.92, 2.811, 1.223
1951, 8, 19.19, 16.23, 0.1873, 0.2448
1951, 9, 14.74, 11.34, 5.93, 7.035
1951, 10, 10.45, 7.292, 49.48, 113.1
1951, 11, 1.232, -1.928, 33.66, 80.38
1951, 12, -1.985, -4.866, 16.22, 41.56
1952, 1, -2.006, -5.089, 46.38, 174.9
1952, 2, 1.74, -1.6, 13.25, 40.3
1952, 3, 4.257, 0.7917, 48.74, 173
1952, 4, 8.961, 5.509, 54.05, 132.4
1952, 5, 11.52, 7.997, 28.52, 46.79
1952, 6, 14.32, 11.01, 12.13, 8.577
1952, 7, 20.7, 17.63, 0.07086, 0.03572
1952, 8, 17.06, 14.09, 19.36, 15.98
1952, 9, 11.71, 8.66, 1.014, 0.3187
1952, 10, 12.52, 9.511, 4.74, 11.62
1952, 11, 4.972, 1.797, 67.86, 207.9
1952, 12, 0.7884, -2.328, 118.4, 348.3
1953, 1, -0.819, -3.973, 25.17, 84.21
1953, 2, -0.3947, -3.643, 54.6, 178.9
1953, 3, 4.808, 1.537, 33.26, 98.52
1953, 4, 5.805, 2.173, 41.95, 99.17
1953, 5, 13, 9.634, 7.197, 12.19
1953, 6, 14.83, 11.37, 32.1, 31.96
1953, 7, 21.86, 18.87, 44.17, 18.84
1953, 8, 18.9, 15.71, 0.08599, 0.04747
1953, 9, 15.58, 12.38, 0.5149, 0.899
1953, 10, 9.933, 6.792, 42.65, 85.25
1953, 11, 3.213, -0.02859, 94.17, 224.5
1953, 12, 1.327, -1.624, 89.25, 282.7
1954, 1, 0.2305, -2.661, 62.26, 250.5
1954, 2, -0.2495, -3.598, 48.91, 180
1954, 3, 0.5083, -3.02, 46.99, 146.9
1954, 4, 3.897, 0.3009, 35.15, 66.08
1954, 5, 13.4, 10.02, 9.873, 16.32
1954, 6, 13.36, 10.03, 36.52, 36.2
1954, 7, 22.08, 18.87, 0.7276, 0.5363
1954, 8, 15.6, 12.41, 87.23, 80.05
1954, 9, 13.34, 10.18, 4.932, 4.825
1954, 10, 10.34, 7.275, 40.5, 82.43
1954, 11, 2.784, -0.1442, 48.73, 114.1
1954, 12, -0.09944, -3.075, 19.81, 38.4
1955, 1, -1.106, -3.954, 34.02, 113.9
1955, 2, -4.792, -8.061, 76.87, 294.7
1955, 3, -0.6299, -3.923, 27.27, 71.37
1955, 4, 8.372, 5.133, 21.51, 56.94
1955, 5, 10.9, 7.201, 33.06, 48.72
1955, 6, 16.37, 13.05, 28.2, 29.53
1955, 7, 20.43, 17.14, 1.101, 0.807
1955, 8, 19.14, 16.09, 0.0822, 0.1965
1955, 9, 14.75, 11.31, 25.61, 30.69
1955, 10, 11.99, 8.998, 17.33, 47.71
1955, 11, 3.377, 0.4342, 29.94, 97.3
1955, 12, -0.09587, -3.082, 88.56, 307.8
1956, 1, 0.5831, -2.529, 47.54, 179.9
1956, 2, 2.032, -1.144, 61.23, 201.9
1956, 3, 3.839, 0.1826, 63.12, 144.4
1956, 4, 8.293, 4.792, 32.17, 89.43
1956, 5, 11.94, 8.441, 35.12, 77.06
1956, 6, 14.02, 10.43, 47.4, 50.2
1956, 7, 19.2, 16.13, 11.55, 7.45
1956, 8, 20.35, 17.23, 11.71, 10.08
1956, 9, 17.05, 13.87, 0.6286, 1.568
1956, 10, 9.728, 6.431, 67.37, 157.3
1956, 11, 2.287, -0.9583, 90.07, 221.3
1956, 12, 0.4702, -2.057, 10.34, 33.7
1957, 1, -1.934, -4.613, 71.94, 298.9
1957, 2, -0.2494, -3.386, 70.75, 205.9
1957, 3, 3.36, 0.269, 27.02, 77.25
1957, 4, 6.944, 3.484, 16.54, 53.08
1957, 5, 12.1, 8.483, 63.59, 127.8
1957, 6, 14.17, 10.65, 83.39, 83.33
1957, 7, 20.38, 17.24, 0.6205, 0.1895
1957, 8, 19.33, 16.28, 10.04, 9.156
1957, 9, 14.87, 11.85, 30.95, 54.29
1957, 10, 12.23, 9.326, 20.35, 46.98
1957, 11, 2.589, -0.5593, 182.4, 435
1957, 12, -0.3939, -3.354, 102.5, 307.6
1958, 1, 1.141, -2.089, 111.7, 415.2
1958, 2, -0.7181, -4.036, 82.11, 249.7
1958, 3, -0.4587, -3.926, 40.83, 120.8
1958, 4, 4.576, 1.174, 56.78, 132.9
1958, 5, 12.5, 9.084, 27.97, 37.33
1958, 6, 15.81, 12.24, 13.66, 16.88
1958, 7, 16.5, 13.26, 9.23, 4.616
1958, 8, 19.25, 16.23, 0.9122, 1.76
1958, 9, 16.51, 13.43, 5.361, 7.323
1958, 10, 11.19, 8.196, 12.13, 17.64
1958, 11, 2.808, -0.1973, 36.7, 90.97
1958, 12, 1.696, -0.9658, 11.1, 27.69
1959, 1, 1.242, -1.539, 62.81, 170.4
1959, 2, 0.788, -2.372, 70.78, 241.4
1959, 3, 6.142, 2.987, 71.79, 204.2
1959, 4, 5.654, 2.185, 27.38, 82.54
1959, 5, 11.81, 8.227, 42.22, 83.6
1959, 6, 16.14, 12.85, 6.021, 6.114
1959, 7, 18.52, 15.44, 1.881, 0.5421
1959, 8, 16.83, 13.56, 0.1007, 0.2332
1959, 9, 17.82, 14.95, 0.2795, 0.4177
1959, 10, 10.22, 7.151, 19.51, 34.11
1959, 11, 4.322, 1.5, 20.55, 39.46
1959, 12, 0.3155, -2.5, 45.73, 177.5
1960, 1, -0.691, -3.648, 178, 654.8
1960, 2, -2.894, -6.186, 15.11, 37.82
1960, 3, 2.591, -0.9288, 74.32, 208.3
1960, 4, 3.48, -0.07948, 38.86, 99.37
1960, 5, 10.9, 7.274, 29.63, 35.08
1960, 6, 17.13, 13.63, 11.63, 11.12
1960, 7, 19.36, 16.27, 3.077, 3.593
1960, 8, 20.88, 18.05, 0.224, 0.3686
1960, 9, 15.07, 11.94, 15.58, 29.55
1960, 10, 9.001, 5.909, 32.14, 63.32
1960, 11, 4.095, 1.235, 39.95, 123.1
1960, 12, 2.888, 0.1141, 60.94, 200
