# Created by WEAP: 1/4/2021 11:50:59 AM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CanESM2.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_Klamath (1,759,114 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (769,785 ha),  1000 - 2000 m (944,405 ha),  2000 - 3000 m (44,021 ha),  3000 - 4000 m (887 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 2.531, -0.3373, -3.721, -11.12, -11.5, 194.5, 200, 193.1, 222.7, 227.3
1950, 2, 4.817, 2.019, -1.37, -8.587, -8.969, 78.19, 76.26, 78.33, 81.05, 82.79
1950, 3, 6.404, 3.784, 0.4591, -7.487, -7.875, 129.2, 123, 119.3, 122.9, 125.5
1950, 4, 10.67, 8.288, 5.053, -3.142, -3.527, 55.05, 55.67, 55.66, 69.88, 71.46
1950, 5, 12.87, 10.68, 7.45, -0.4507, -0.83, 18.75, 15.35, 10.39, 1.373, 1.412
1950, 6, 15.52, 13.61, 10.69, 2.959, 2.575, 16.83, 13.97, 15.37, 7.657, 7.782
1950, 7, 21.01, 19.34, 16.43, 8.25, 7.861, 3.827, 6.061, 10.19, 10.58, 10.55
1950, 8, 21.72, 20.04, 17.24, 9.44, 9.055, 9.379, 14.05, 21.07, 25.25, 25.69
1950, 9, 16.27, 14.24, 11.18, 3.215, 2.828, 15.23, 13.04, 12.46, 10.8, 10.9
1950, 10, 12.75, 10.41, 7.325, -0.2684, -0.6516, 40.78, 37.36, 32.46, 33.65, 34.43
1950, 11, 4.636, 1.613, -2.145, -9.544, -9.925, 48, 46.23, 44.05, 61.13, 62.25
1950, 12, 4.011, 1.089, -2.337, -9.354, -9.732, 577.9, 599.4, 626.9, 576.2, 587.2
1951, 1, 2.575, -0.3054, -3.71, -11.13, -11.51, 463.7, 485.8, 467.5, 560.4, 569.6
1951, 2, 5.849, 3.022, -0.3736, -7.634, -8.018, 171.9, 184.2, 191, 293.7, 299.2
1951, 3, 7.321, 4.774, 1.471, -6.658, -7.049, 145, 144.4, 159.2, 296.8, 302.8
1951, 4, 6.548, 3.924, 0.4854, -7.909, -8.3, 145, 143.9, 146.4, 223.8, 228.3
1951, 5, 14.22, 12.09, 9.032, 1.426, 1.039, 86.57, 103, 149.2, 252.4, 257.4
1951, 6, 18.44, 16.54, 13.33, 5.128, 4.736, 10.71, 16.37, 28.73, 42.91, 43.62
1951, 7, 20.08, 18.53, 15.73, 7.772, 7.381, 3.817, 6.105, 8.442, 3.351, 3.374
1951, 8, 19.67, 17.95, 14.92, 6.977, 6.589, 1.662, 2.109, 2.205, 1.694, 1.728
1951, 9, 16.4, 14.3, 11.2, 3.147, 2.767, 9.212, 8.959, 7.283, 3.832, 3.861
1951, 10, 12.43, 10.01, 6.688, -1.35, -1.737, 112, 119.4, 143.8, 250.5, 257.2
1951, 11, 4.57, 1.667, -2.008, -9.486, -9.867, 123.4, 115.9, 95.4, 81.4, 82.95
1951, 12, 1.436, -1.49, -4.979, -12.08, -12.46, 98.61, 92.72, 77.77, 59.8, 60.89
1952, 1, 1.887, -1.084, -4.669, -12.33, -12.71, 196.2, 201.7, 212.6, 263.3, 267.6
1952, 2, 4.986, 2.25, -1.091, -9.052, -9.438, 82.13, 80.4, 73.55, 83, 84.54
1952, 3, 6.64, 3.927, 0.5276, -7.728, -8.125, 287.1, 296.4, 319, 535.3, 546.4
1952, 4, 10.95, 8.506, 5.191, -3.229, -3.619, 186.8, 198.6, 236.3, 382.4, 390.3
1952, 5, 13.21, 11.04, 7.902, -0.03415, -0.4162, 15.48, 17.72, 25.06, 40.43, 41.13
1952, 6, 15.56, 13.63, 10.73, 2.857, 2.473, 19.32, 21.25, 23.65, 14.54, 14.68
1952, 7, 21.11, 19.63, 16.9, 8.775, 8.385, 0.6654, 1.322, 2.633, 0.1401, 0.1367
1952, 8, 18.29, 16.4, 13.35, 5.332, 4.946, 18.67, 16.9, 17.97, 23.04, 23.34
1952, 9, 15.18, 12.86, 9.412, 1.147, 0.7707, 4.033, 3.82, 2.962, 0.9554, 0.9703
