Big Creek 4 , HydroPower Res, -119.485416666667,37.11875
2010,1,29532.7
2010,2,66489.1
2010,3,196888
2010,4,327994
2010,5,351573
2010,6,265426
2010,7,183146
2010,8,124688
2010,9,98044.7
2010,10,88947.1
2010,11,99022.2
2010,12,131663
2011,1,143182
2011,2,197842
2011,3,278871
2011,4,326475
2011,5,418806
2011,6,275557
2011,7,180299
2011,8,126481
2011,9,103975
2011,10,98846.8
2011,11,90336.7
2011,12,90949.9
2012,1,101025
2012,2,218858
2012,3,342185
2012,4,420982
2012,5,569256
2012,6,334209
2012,7,220115
2012,8,168136
2012,9,123483
2012,10,106269
2012,11,98214.6
2012,12,96220
2013,1,121898
2013,2,167019
2013,3,210851
2013,4,397289
2013,5,675828
2013,6,410341
2013,7,270066
2013,8,176586
2013,9,132957
2013,10,108368
2013,11,93724
2013,12,92172
2014,1,111505
2014,2,188828
2014,3,219817
2014,4,283646
2014,5,456827
2014,6,312219
2014,7,191552
2014,8,122375
2014,9,95330.4
2014,10,87204.3
2014,11,92702.6
2014,12,103566
2015,1,188763
2015,2,241720
2015,3,466347
2015,4,608503
2015,5,944086
2015,6,781673
2015,7,363834
2015,8,232550
2015,9,170020
2015,10,145519
2015,11,137004
2015,12,124548
2016,1,150628
2016,2,220741
2016,3,239663
2016,4,662782
2016,5,796811
2016,6,632823
2016,7,316875
2016,8,217638
2016,9,160102
2016,10,140336
2016,11,138114
2016,12,142454
2017,1,143081
2017,2,137040
2017,3,149877
2017,4,213974
2017,5,224755
2017,6,152736
2017,7,103948
2017,8,81361.1
2017,9,69601.9
2017,10,65691.6
2017,11,63673.9
2017,12,65687
2018,1,80715.5
2018,2,145008
2018,3,197128
2018,4,280178
2018,5,477302
2018,6,416891
2018,7,254559
2018,8,157043
2018,9,187432
2018,10,92986.6
2018,11,76360.9
2018,12,106160
2019,1,125528
2019,2,142014
2019,3,273299
2019,4,340711
2019,5,431718
2019,6,257988
2019,7,159767
2019,8,122466
2019,9,144438
2019,10,91049.1
2019,11,72281.3
2019,12,96529.5
2020,1,108825
2020,2,121882
2020,3,199143
2020,4,263655
2020,5,380043
2020,6,227580
2020,7,156587
2020,8,118165
2020,9,91553.9
2020,10,93242.5
2020,11,75632.5
2020,12,103103
2021,1,109679
2021,2,129102
2021,3,185461
2021,4,228538
2021,5,260888
2021,6,165206
2021,7,118487
2021,8,87152.5
2021,9,67494.4
2021,10,40077.6
2021,11,28324.4
2021,12,33638.2
2022,1,33951
2022,2,33060.2
2022,3,55346.6
