Pit 1 , HydroPowerRR, -121.514583333333,40.9854166666667
2010,1,52452.1
2010,2,53556.8
2010,3,75326.1
2010,4,96387.5
2010,5,109884
2010,6,103401
2010,7,81437.6
2010,8,60473.9
2010,9,48361
2010,10,41337.4
2010,11,39319.5
2010,12,40004.2
2011,1,38985.4
2011,2,40626.9
2011,3,46953.4
2011,4,60863.5
2011,5,82809.6
2011,6,68338.2
2011,7,50005.8
2011,8,39777.2
2011,9,33778.2
2011,10,33229.6
2011,11,35205
2011,12,41137.2
2012,1,47869.2
2012,2,71046.6
2012,3,116030
2012,4,138572
2012,5,145081
2012,6,108644
2012,7,80735
2012,8,61625.1
2012,9,60275.1
2012,10,55636.5
2012,11,48524
2012,12,44429.6
2013,1,47620.9
2013,2,52934.2
2013,3,99602
2013,4,116554
2013,5,140104
2013,6,118318
2013,7,84986.3
2013,8,62879.5
2013,9,49629.9
2013,10,44738.4
2013,11,43558.4
2013,12,43837.6
2014,1,45855.4
2014,2,43315.2
2014,3,49547
2014,4,62891.7
2014,5,74849.5
2014,6,62501.8
2014,7,47050.9
2014,8,37602.4
2014,9,33693.3
2014,10,36449.6
2014,11,37197.7
2014,12,39780
2015,1,42460.3
2015,2,50294.6
2015,3,72873.6
2015,4,101039
2015,5,121895
2015,6,108652
2015,7,78006.4
2015,8,58601.7
2015,9,46863.8
2015,10,39573.9
2015,11,37100
2015,12,37503.2
2016,1,38505.5
2016,2,39088.6
2016,3,47511.6
2016,4,64850.5
2016,5,89705.2
2016,6,83678.1
2016,7,59734.6
2016,8,44441.1
2016,9,38206.5
2016,10,34982
2016,11,31838.5
2016,12,29971.4
2017,1,39846.4
2017,2,44810.4
2017,3,61573.1
2017,4,67284.3
2017,5,71072.5
2017,6,61135.4
2017,7,46248.5
2017,8,34975.8
2017,9,28782.5
2017,10,26797.1
2017,11,28091.8
2017,12,29072
2018,1,32965.5
2018,2,41709.5
2018,3,55062.1
2018,4,64955.2
2018,5,70889
2018,6,63214.1
2018,7,45322.3
2018,8,34304.1
2018,9,27902.1
2018,10,30037.7
2018,11,36094.5
2018,12,42063.8
2019,1,41945
2019,2,41894.6
2019,3,50593.8
2019,4,57838.1
2019,5,85606.9
2019,6,97719.6
2019,7,74214
2019,8,53385.5
2019,9,41529.6
2019,10,38225.3
2019,11,38987.3
2019,12,38416.9
2020,1,41106.7
2020,2,45643.5
2020,3,57179
2020,4,66308.7
2020,5,76144.7
2020,6,62651
2020,7,50423.9
2020,8,39886.7
2020,9,32886.6
2020,10,28763.3
2020,11,36125.9
2020,12,39425.8
2021,1,43566.5
2021,2,75045.6
2021,3,129082
2021,4,162507
2021,5,186246
2021,6,128147
2021,7,113506
2021,8,83732.5
2021,9,69503.9
2021,10,68117.7
2021,11,68094.7
2021,12,70848.2
2022,1,68287.7
2022,2,76825.1
2022,3,107382
2022,4,162507
2022,5,196188
2022,6,147097
2022,7,107492
2022,8,78435.5
2022,9,64579.6
2022,10,59957.1
2022,11,54296.2
2022,12,49844.2
2023,1,48613.9
2023,2,54971.7
2023,3,67482.3
2023,4,72133.9
2023,5,76938.3
2023,6,70238.6
2023,7,53972.2
2023,8,44657
2023,9,38055.1
2023,10,34460.3
2023,11,33368.7
2023,12,31054
2024,1,31143.6
2024,2,36517.6
2024,3,48095.8
2024,4,62779.8
2024,5,80276.3
2024,6,74318.4
2024,7,53501
2024,8,41340.8
2024,9,33981.2
2024,10,29020.6
2024,11,25896.5
2024,12,25542.6
2025,1,32553.6
2025,2,37863.3
2025,3,51572.8
2025,4,62026.2
2025,5,74319.5
2025,6,60981.7
2025,7,46726.8
2025,8,36954.7
2025,9,29947.7
2025,10,26382.3
2025,11,26774.6
2025,12,27771.6
2026,1,34031.7
2026,2,48055.4
2026,3,70624.6
2026,4,103114
2026,5,105135
2026,6,97884.8
2026,7,72143.3
2026,8,58630
2026,9,49381
2026,10,43057.2
2026,11,41156.1
2026,12,41067.8
2027,1,48605.5
2027,2,56075.3
2027,3,72127.4
2027,4,130409
2027,5,110209
2027,6,86147.7
2027,7,63073.3
2027,8,48462.8
2027,9,39298
2027,10,33650.9
2027,11,32053.4
2027,12,33700.4
2028,1,38272.1
2028,2,49126.9
2028,3,67977.7
2028,4,87802.1
2028,5,92677.3
2028,6,74316.9
2028,7,52857.8
2028,8,39438.6
2028,9,32324.5
2028,10,39458
2028,11,45943.5
2028,12,52306.9
2029,1,51370.8
2029,2,48314.2
2029,3,56835.7
2029,4,66847.8
2029,5,75812
2029,6,62528.5
2029,7,45615.3
2029,8,34252.4
2029,9,27535.8
2029,10,24258.4
2029,11,25189.6
2029,12,27464.2
2030,1,31505.6
2030,2,35804.8
2030,3,48348.1
2030,4,70901.6
2030,5,96718.7
2030,6,87669
2030,7,64273
2030,8,46481.3
2030,9,46286.8
2030,10,47299
2030,11,42019.1
2030,12,42789.8
2031,1,49871.3
2031,2,55058
2031,3,60541.4
2031,4,66096.4
2031,5,65572.4
2031,6,63645.8
2031,7,48417.5
2031,8,36344.4
2031,9,31231.1
2031,10,29245.6
2031,11,28707.7
2031,12,29868
2032,1,34719.9
2032,2,41618.8
2032,3,62980.6
2032,4,86568.3
2032,5,131009
2032,6,132964
2032,7,94577.3
2032,8,67445.8
2032,9,54035.4
2032,10,48226.8
2032,11,47432
2032,12,45287.2
2033,1,51999
2033,2,59332.1
2033,3,77765.9
2033,4,95200
2033,5,109554
2033,6,90054.3
2033,7,64353.5
2033,8,47970
2033,9,38207.8
2033,10,32064.9
2033,11,30814.1
2033,12,32362.5
2034,1,38184.7
